// TECHNICAL SPECIFICATION DOCUMENTS;;									
// ITEM;							1 DOC ID;							2 DOC NAME;							3 DOC TYPE;							4 DOC CLASS;						5 DOC SUBCLASS;						6 doc image;						7 DOC SIZE;							8 DOC PRICE;						9 CRAFTS ID;						10 DOC LVL;							11 USE MODE;						12 STACKABLE ITEM;					13 RECIPE (id-qty);					14 QTY;								15 NULL 0;							16 NULL 0;							17 NULL 0;							18 NULL 0;							19 NULL 0;							20 NULL 0;							21 NULL 0;							22 ITEM DESCRIPTION ;;;;;;;									
ITEM;								2100;								Generic Single 20mm Gun (Doc);		Document;							20mm Turret;						GUN;								generic_single_20mm_gun_doc.png;	1;									14400;								1002;								1;									 null;								True;								167-3:153-12:159-2;					1;									 null ; 							 null ; 							 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Generic Single 20mm Gun.
ITEM;								2437;								Metal Valve (Doc);					Document;							Class B;							Base;								metal_valve_doc.png;				1.0;								317;								161;								2;									 null;								true;								113-1:102-1:100-6;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Metal Valve;;									;									;									;									;									;									
ITEM;								2438;								Thermal Insulation (Doc);			Document;							Class B;							Base;								thermal_insulation_doc.png;			1.0;								311;								162;								2;									 null;								true;								102-2:100-6:114-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Thermal Insulation;;									;									;									;									;									;									
ITEM;								2439;								Aluminium Rivets (Doc);				Document;							Class B;							Base;								aluminium_rivets_doc.png;			1.0;								450;								163;								2;									 null;								true;								101-12:104-1:100-9;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Aluminium Rivets;;									;									;									;									;									;									
ITEM;								2440;								Rubber Tubing (Doc);				Document;							Class B;							Base;								rubber_tubing_doc.png;				1.0;								559;								154;								2;									 null;								true;								100-23:102-2:109-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Rubber Tubing;;									;									;									;									;									;									
ITEM;								2441;								Small Storage Tank (Doc);			Document;							Class B;							Base;								small_storage_tank_doc.png;			1.0;								692;								159;								2;									 null;								true;								104-5:103-7:100-14;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Small Storage Tank;;									;									;									;									;									;									
ITEM;								2442;								Plastic Caps (Doc);					Document;							Class B;							Base;								plastic_caps_doc.png;				1.0;								798;								165;								2;									 null;								true;								118-3:100-16:114-3;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Plastic Caps;;									;									;									;									;									;									
ITEM;								2443;								Mechanical Belts (Doc);				Document;							Class B;							Base;								mechanical_belts_doc.png;			1.0;								902;								166;								2;									 null;								true;								101-25:114-4:109-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Mechanical Belts;;									;									;									;									;									;									
ITEM;								2444;								Assorted Springs (Doc);				Document;							Class B;							Base;								assorted_springs_doc.png;			1.0;								1039;								167;								2;									 null;								true;								101-28:114-5:102-4;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Assorted Springs;;									;									;									;									;									;									
ITEM;								2445;								Ball Bearings (Doc);				Document;							Class B;							Base;								ball_bearings_doc.png;				1.0;								1145;								169;								2;									 null;								true;								113-3:103-12:100-23;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Ball Bearings;;									;									;									;									;									;									
ITEM;								2446;								Polymere (Doc);						Document;							Class C;							Base;								polymere_doc.png;					1.0;								614;								170;								3;									 null;								true;								113-2:102-2:101-8;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Polymere;;									;									;									;									;									;									
ITEM;								2447;								Circuit Board (Doc);				Document;							Class C;							Base;								circuit_board_doc.png;				1.0;								744;								200;								3;									 null;								true;								103-16:101-10:109-1;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Circuit Board;;									;									;									;									;									;									
ITEM;								2448;								Basic Sensor (Doc);					Document;							Class C;							Base;								basic_sensor_doc.png;				1.0;								916;								201;								3;									 null;								true;								106-1:101-12:103-10;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Basic Sensor;;									;									;									;									;									;									
ITEM;								2449;								Thermal Sensor (Doc);				Document;							Class C;							Base;								thermal_sensor_doc.png;				1.0;								1000;								202;								3;									 null;								true;								107-1:118-1:101-13;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Thermal Sensor;;									;									;									;									;									;									
ITEM;								2450;								Mechanical Switch (Doc);			Document;							Class C;							Base;								mechanical_switch_doc.png;			1.0;								1146;								203;								3;									 null;								true;								101-31:102-4:103-12;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Mechanical Switch;;									;									;									;									;									;									
ITEM;								2451;								Fiber Optic Cables (Doc);			Document;							Class C;							Base;								fiber_optic_cables_doc.png;			1.0;								1248;								204;								3;									 null;								true;								109-5:101-17:113-2;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Fiber Optic Cables;;									;									;									;									;									;									
ITEM;								2452;								Capacitors (Doc);					Document;							Class C;							Base;								capacitors_doc.png;					1.0;								1386;								205;								3;									 null;								true;								100-57:118-2:113-2;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Capacitors;;									;									;									;									;									;									
